EmployeeID,JobInvolvement,PerformanceRating,SurveyDate
3062,3,3,2015-12-31
3063,3,3,2015-12-31
3064,3,3,2015-12-31
3065,3,3,2015-12-31
3066,2,3,2015-12-31
3067,3,3,2015-12-31
3068,2,3,2015-12-31
3069,3,3,2015-12-31
3070,2,3,2015-12-31
3071,2,3,2015-12-31
3072,2,3,2015-12-31
3073,3,3,2015-12-31
3074,2,3,2015-12-31
3075,2,4,2015-12-31
3076,3,4,2015-12-31
3077,2,3,2015-12-31
3078,2,3,2015-12-31
3079,3,3,2015-12-31
3080,4,3,2015-12-31
3081,2,4,2015-12-31
3082,3,3,2015-12-31
3083,1,4,2015-12-31
3084,3,3,2015-12-31
3085,3,3,2015-12-31
3086,2,3,2015-12-31
3087,2,3,2015-12-31
3088,3,3,2015-12-31
3089,2,4,2015-12-31
3090,3,3,2015-12-31
3091,3,3,2015-12-31
3092,2,3,2015-12-31
3093,3,4,2015-12-31
3094,3,3,2015-12-31
3095,2,3,2015-12-31
3096,3,3,2015-12-31
3097,2,3,2015-12-31
3098,3,4,2015-12-31
3099,3,3,2015-12-31
3100,2,3,2015-12-31
3101,4,4,2015-12-31
3102,2,3,2015-12-31
3103,3,3,2015-12-31
3104,2,3,2015-12-31
3105,3,3,2015-12-31
3106,3,3,2015-12-31
3107,3,3,2015-12-31
3108,3,3,2015-12-31
3109,3,4,2015-12-31
3110,3,4,2015-12-31
3111,2,3,2015-12-31
3112,2,4,2015-12-31
3113,3,3,2015-12-31
3114,3,3,2015-12-31
3115,4,3,2015-12-31
3116,2,3,2015-12-31
3117,3,3,2015-12-31
3118,2,4,2015-12-31
3119,3,4,2015-12-31
3120,3,3,2015-12-31
3121,1,4,2015-12-31
3122,2,3,2015-12-31
3123,4,4,2015-12-31
3124,2,3,2015-12-31
3125,3,3,2015-12-31
3126,3,3,2015-12-31
3127,3,3,2015-12-31
3128,3,3,2015-12-31
3129,2,3,2015-12-31
3130,2,3,2015-12-31
3131,3,3,2015-12-31
3132,3,3,2015-12-31
3133,2,3,2015-12-31
3134,3,3,2015-12-31
3135,3,4,2015-12-31
3136,3,3,2015-12-31
3137,2,3,2015-12-31
3138,3,3,2015-12-31
3139,3,3,2015-12-31
3140,4,3,2015-12-31
3141,2,3,2015-12-31
3142,2,3,2015-12-31
3143,2,3,2015-12-31
3144,2,3,2015-12-31
3145,2,3,2015-12-31
3146,1,4,2015-12-31
3147,3,3,2015-12-31
3148,3,3,2015-12-31
3149,3,3,2015-12-31
3150,3,3,2015-12-31
3151,3,3,2015-12-31
3152,2,4,2015-12-31
3153,2,3,2015-12-31
3154,3,3,2015-12-31
3155,3,3,2015-12-31
3156,1,3,2015-12-31
3157,2,3,2015-12-31
3158,3,3,2015-12-31
3159,1,3,2015-12-31
3160,3,3,2015-12-31
3161,2,3,2015-12-31
3162,3,4,2015-12-31
3163,3,3,2015-12-31
3164,3,3,2015-12-31
3165,2,3,2015-12-31
3166,3,3,2015-12-31
3167,3,3,2015-12-31
3168,3,3,2015-12-31
3169,3,3,2015-12-31
3170,1,3,2015-12-31
3171,3,3,2015-12-31
3172,3,3,2015-12-31
3173,4,3,2015-12-31
3174,3,3,2015-12-31
3175,4,3,2015-12-31
3176,4,4,2015-12-31
3177,2,4,2015-12-31
3178,3,3,2015-12-31
3179,1,3,2015-12-31
3180,3,3,2015-12-31
3181,2,3,2015-12-31
3182,3,3,2015-12-31
3183,3,3,2015-12-31
3184,3,3,2015-12-31
3185,2,3,2015-12-31
3186,3,3,2015-12-31
3187,3,3,2015-12-31
3188,4,3,2015-12-31
3189,2,3,2015-12-31
3190,3,3,2015-12-31
3191,3,3,2015-12-31
3192,3,4,2015-12-31
3193,2,3,2015-12-31
3194,2,3,2015-12-31
3195,1,3,2015-12-31
3196,2,3,2015-12-31
3197,3,3,2015-12-31
3198,4,3,2015-12-31
3199,3,3,2015-12-31
3200,3,3,2015-12-31
3201,2,4,2015-12-31
3202,2,3,2015-12-31
3203,4,3,2015-12-31
3204,3,3,2015-12-31
3205,4,3,2015-12-31
3206,4,3,2015-12-31
3207,3,4,2015-12-31
3208,1,3,2015-12-31
3209,3,3,2015-12-31
3210,1,3,2015-12-31
3211,2,3,2015-12-31
3212,2,3,2015-12-31
3213,2,4,2015-12-31
3214,3,3,2015-12-31
3215,3,3,2015-12-31
3216,3,3,2015-12-31
3217,3,3,2015-12-31
3218,3,4,2015-12-31
3219,4,4,2015-12-31
3220,2,3,2015-12-31
3221,3,3,2015-12-31
3222,4,4,2015-12-31
3223,2,3,2015-12-31
3224,3,3,2015-12-31
3225,3,3,2015-12-31
3226,2,3,2015-12-31
3227,2,4,2015-12-31
3228,3,3,2015-12-31
3229,3,3,2015-12-31
3230,3,4,2015-12-31
3231,3,3,2015-12-31
3232,4,3,2015-12-31
3233,3,3,2015-12-31
3234,2,3,2015-12-31
3235,3,3,2015-12-31
3236,3,3,2015-12-31
3237,3,3,2015-12-31
3238,2,3,2015-12-31
3239,3,3,2015-12-31
3240,3,3,2015-12-31
3241,1,3,2015-12-31
3242,3,3,2015-12-31
3243,2,3,2015-12-31
3244,3,3,2015-12-31
3245,3,3,2015-12-31
3246,3,3,2015-12-31
3247,3,3,2015-12-31
3248,1,3,2015-12-31
3249,3,3,2015-12-31
3250,3,3,2015-12-31
3251,3,3,2015-12-31
3252,1,3,2015-12-31
3253,3,3,2015-12-31
3254,3,3,2015-12-31
3255,3,3,2015-12-31
3256,3,3,2015-12-31
3257,3,3,2015-12-31
3258,3,3,2015-12-31
3259,3,3,2015-12-31
3260,3,3,2015-12-31
3261,3,3,2015-12-31
3262,3,3,2015-12-31
3263,2,3,2015-12-31
3264,3,3,2015-12-31
3265,4,3,2015-12-31
3266,3,4,2015-12-31
3267,4,3,2015-12-31
3268,2,3,2015-12-31
3269,3,3,2015-12-31
3270,2,3,2015-12-31
3271,1,3,2015-12-31
3272,4,3,2015-12-31
3273,3,3,2015-12-31
3274,2,3,2015-12-31
3275,4,3,2015-12-31
3276,3,4,2015-12-31
3277,2,3,2015-12-31
3278,3,3,2015-12-31
3279,4,3,2015-12-31
3280,3,3,2015-12-31
3281,2,3,2015-12-31
3282,3,3,2015-12-31
3283,2,3,2015-12-31
3284,3,3,2015-12-31
3285,3,3,2015-12-31
3286,3,3,2015-12-31
3287,3,3,2015-12-31
3288,3,3,2015-12-31
3289,3,3,2015-12-31
3290,4,3,2015-12-31
3291,4,3,2015-12-31
3292,2,3,2015-12-31
3293,2,4,2015-12-31
3294,3,3,2015-12-31
3295,2,3,2015-12-31
3296,3,3,2015-12-31
3297,3,4,2015-12-31
3298,3,3,2015-12-31
3299,3,3,2015-12-31
3300,3,3,2015-12-31
3301,4,3,2015-12-31
3302,2,3,2015-12-31
3303,2,4,2015-12-31
3304,3,3,2015-12-31
3305,3,4,2015-12-31
3306,3,3,2015-12-31
3307,4,3,2015-12-31
3308,3,3,2015-12-31
3309,1,3,2015-12-31
3310,3,3,2015-12-31
3311,3,3,2015-12-31
3312,3,3,2015-12-31
3313,2,3,2015-12-31
3314,3,3,2015-12-31
3315,2,3,2015-12-31
3316,2,4,2015-12-31
3317,3,3,2015-12-31
3318,2,3,2015-12-31
3319,4,3,2015-12-31
3320,3,3,2015-12-31
3321,3,3,2015-12-31
3322,3,3,2015-12-31
3323,3,4,2015-12-31
3324,2,3,2015-12-31
3325,4,3,2015-12-31
3326,3,4,2015-12-31
3327,3,3,2015-12-31
3328,3,3,2015-12-31
3329,2,3,2015-12-31
3330,4,3,2015-12-31
3331,1,3,2015-12-31
3332,4,4,2015-12-31
3333,3,3,2015-12-31
3334,3,3,2015-12-31
3335,3,3,2015-12-31
3336,3,4,2015-12-31
3337,2,3,2015-12-31
3338,3,3,2015-12-31
3339,2,3,2015-12-31
3340,4,3,2015-12-31
3341,3,3,2015-12-31
3342,3,3,2015-12-31
3343,3,3,2015-12-31
3344,3,3,2015-12-31
3345,1,3,2015-12-31
3346,3,3,2015-12-31
3347,3,3,2015-12-31
3348,3,4,2015-12-31
3349,3,3,2015-12-31
3350,4,3,2015-12-31
3351,3,4,2015-12-31
3352,3,3,2015-12-31
3353,3,3,2015-12-31
3354,3,3,2015-12-31
3355,2,3,2015-12-31
3356,3,3,2015-12-31
3357,3,4,2015-12-31
3358,3,3,2015-12-31
3359,3,4,2015-12-31
3360,2,3,2015-12-31
3361,3,3,2015-12-31
3362,3,3,2015-12-31
3363,2,3,2015-12-31
3364,3,3,2015-12-31
3365,2,3,2015-12-31
3366,2,3,2015-12-31
3367,3,3,2015-12-31
3368,2,3,2015-12-31
3369,3,3,2015-12-31
3370,1,3,2015-12-31
3371,3,3,2015-12-31
3372,3,3,2015-12-31
3373,3,3,2015-12-31
3374,2,3,2015-12-31
3375,3,4,2015-12-31
3376,3,3,2015-12-31
3377,3,3,2015-12-31
3378,2,3,2015-12-31
3379,3,3,2015-12-31
3380,3,3,2015-12-31
3381,2,3,2015-12-31
3382,3,3,2015-12-31
3383,1,3,2015-12-31
3384,3,3,2015-12-31
3385,2,3,2015-12-31
3386,3,4,2015-12-31
3387,1,3,2015-12-31
3388,2,3,2015-12-31
3389,3,3,2015-12-31
3390,3,3,2015-12-31
3391,3,3,2015-12-31
3392,3,4,2015-12-31
3393,3,3,2015-12-31
3394,2,3,2015-12-31
3395,3,3,2015-12-31
3396,3,3,2015-12-31
3397,2,4,2015-12-31
3398,2,3,2015-12-31
3399,3,3,2015-12-31
3400,3,3,2015-12-31
3401,4,3,2015-12-31
3402,3,3,2015-12-31
3403,2,3,2015-12-31
3404,3,3,2015-12-31
3405,2,3,2015-12-31
3406,3,3,2015-12-31
3407,3,3,2015-12-31
3408,2,3,2015-12-31
3409,3,3,2015-12-31
3410,3,3,2015-12-31
3411,3,3,2015-12-31
3412,3,3,2015-12-31
3413,2,3,2015-12-31
3414,3,3,2015-12-31
3415,3,3,2015-12-31
3416,3,4,2015-12-31
3417,3,4,2015-12-31
3418,3,3,2015-12-31
3419,3,3,2015-12-31
3420,3,3,2015-12-31
3421,4,3,2015-12-31
3422,3,3,2015-12-31
3423,3,3,2015-12-31
3424,4,3,2015-12-31
3425,4,4,2015-12-31
3426,2,3,2015-12-31
3427,4,3,2015-12-31
3428,2,3,2015-12-31
3429,3,3,2015-12-31
3430,4,3,2015-12-31
3431,2,3,2015-12-31
3432,4,3,2015-12-31
3433,3,3,2015-12-31
3434,2,3,2015-12-31
3435,3,3,2015-12-31
3436,4,3,2015-12-31
3437,3,3,2015-12-31
3438,2,3,2015-12-31
3439,1,4,2015-12-31
3440,2,3,2015-12-31
3441,3,3,2015-12-31
3442,3,4,2015-12-31
3443,4,4,2015-12-31
3444,3,3,2015-12-31
3445,3,3,2015-12-31
3446,2,3,2015-12-31
3447,4,3,2015-12-31
3448,1,3,2015-12-31
3449,3,3,2015-12-31
3450,3,4,2015-12-31
3451,3,3,2015-12-31
3452,2,3,2015-12-31
3453,2,3,2015-12-31
3454,3,3,2015-12-31
3455,3,3,2015-12-31
3456,3,3,2015-12-31
3457,2,3,2015-12-31
3458,2,4,2015-12-31
3459,2,4,2015-12-31
3460,3,3,2015-12-31
3461,3,3,2015-12-31
3462,3,4,2015-12-31
3463,2,3,2015-12-31
3464,1,3,2015-12-31
3465,3,3,2015-12-31
3466,4,3,2015-12-31
3467,3,3,2015-12-31
3468,3,3,2015-12-31
3469,2,3,2015-12-31
3470,3,3,2015-12-31
3471,4,3,2015-12-31
3472,3,3,2015-12-31
3473,3,3,2015-12-31
3474,2,4,2015-12-31
3475,3,3,2015-12-31
3476,3,3,2015-12-31
3477,3,3,2015-12-31
3478,2,4,2015-12-31
3479,2,3,2015-12-31
3480,4,3,2015-12-31
3481,3,3,2015-12-31
3482,2,3,2015-12-31
3483,3,3,2015-12-31
3484,3,3,2015-12-31
3485,2,3,2015-12-31
3486,3,4,2015-12-31
3487,3,3,2015-12-31
3488,3,3,2015-12-31
3489,3,3,2015-12-31
3490,2,3,2015-12-31
3491,4,3,2015-12-31
3492,3,3,2015-12-31
3493,3,3,2015-12-31
3494,3,4,2015-12-31
3495,3,3,2015-12-31
3496,3,3,2015-12-31
3497,3,3,2015-12-31
3498,2,3,2015-12-31
3499,3,3,2015-12-31
3500,4,3,2015-12-31
3501,3,3,2015-12-31
3502,3,3,2015-12-31
3503,3,3,2015-12-31
3504,2,4,2015-12-31
3505,2,3,2015-12-31
3506,1,3,2015-12-31
3507,4,3,2015-12-31
3508,1,4,2015-12-31
3509,2,3,2015-12-31
3510,3,3,2015-12-31
3511,4,3,2015-12-31
3512,2,3,2015-12-31
3513,3,3,2015-12-31
3514,4,3,2015-12-31
3515,3,3,2015-12-31
3516,3,3,2015-12-31
3517,3,3,2015-12-31
3518,2,3,2015-12-31
3519,1,3,2015-12-31
3520,1,3,2015-12-31
3521,1,3,2015-12-31
3522,2,4,2015-12-31
3523,3,4,2015-12-31
3524,3,3,2015-12-31
3525,1,3,2015-12-31
3526,3,4,2015-12-31
3527,3,3,2015-12-31
3528,3,4,2015-12-31
3529,3,3,2015-12-31
3530,3,3,2015-12-31
3531,3,3,2015-12-31
3532,3,3,2015-12-31
3533,2,3,2015-12-31
3534,1,3,2015-12-31
3535,3,4,2015-12-31
3536,3,3,2015-12-31
3537,3,3,2015-12-31
3538,1,3,2015-12-31
3539,3,3,2015-12-31
3540,1,3,2015-12-31
3541,2,3,2015-12-31
3542,3,3,2015-12-31
3543,2,4,2015-12-31
3544,3,3,2015-12-31
3545,3,3,2015-12-31
3546,1,3,2015-12-31
3547,4,3,2015-12-31
3548,2,3,2015-12-31
3549,4,3,2015-12-31
3550,3,4,2015-12-31
3551,3,3,2015-12-31
3552,3,4,2015-12-31
3553,2,4,2015-12-31
3554,3,3,2015-12-31
3555,2,3,2015-12-31
3556,4,3,2015-12-31
3557,3,3,2015-12-31
3558,1,3,2015-12-31
3559,2,3,2015-12-31
3560,3,4,2015-12-31
3561,2,3,2015-12-31
3562,3,3,2015-12-31
3563,3,3,2015-12-31
3564,3,3,2015-12-31
3565,2,3,2015-12-31
3566,3,3,2015-12-31
3567,1,3,2015-12-31
3568,3,4,2015-12-31
3569,2,3,2015-12-31
3570,3,3,2015-12-31
3571,2,4,2015-12-31
3572,3,4,2015-12-31
3573,2,3,2015-12-31
3574,3,4,2015-12-31
3575,3,3,2015-12-31
3576,3,4,2015-12-31
3577,3,3,2015-12-31
3578,3,3,2015-12-31
3579,4,3,2015-12-31
3580,3,3,2015-12-31
3581,3,3,2015-12-31
3582,2,3,2015-12-31
3583,3,3,2015-12-31
3584,4,3,2015-12-31
3585,3,3,2015-12-31
3586,3,3,2015-12-31
3587,3,3,2015-12-31
3588,3,3,2015-12-31
3589,3,3,2015-12-31
3590,3,3,2015-12-31
3591,4,3,2015-12-31
3592,3,4,2015-12-31
3593,3,3,2015-12-31
3594,3,3,2015-12-31
3595,3,3,2015-12-31
3596,3,3,2015-12-31
3597,4,4,2015-12-31
3598,3,3,2015-12-31
3599,1,3,2015-12-31
3600,2,3,2015-12-31
3601,3,3,2015-12-31
3602,3,4,2015-12-31
3603,3,3,2015-12-31
3604,3,3,2015-12-31
3605,1,3,2015-12-31
3606,3,3,2015-12-31
3607,3,3,2015-12-31
3608,3,3,2015-12-31
3609,4,3,2015-12-31
3610,2,4,2015-12-31
3611,3,3,2015-12-31
3612,3,3,2015-12-31
3613,3,3,2015-12-31
3614,3,3,2015-12-31
3615,3,3,2015-12-31
3616,3,3,2015-12-31
3617,3,4,2015-12-31
3618,3,3,2015-12-31
3619,3,3,2015-12-31
3620,3,3,2015-12-31
3621,1,3,2015-12-31
3622,3,3,2015-12-31
3623,2,4,2015-12-31
3624,4,3,2015-12-31
3625,2,3,2015-12-31
3626,2,3,2015-12-31
3627,2,3,2015-12-31
3628,2,4,2015-12-31
3629,2,3,2015-12-31
3630,3,3,2015-12-31
3631,2,3,2015-12-31
3632,3,3,2015-12-31
3633,2,3,2015-12-31
3634,3,3,2015-12-31
3635,3,3,2015-12-31
3636,3,3,2015-12-31
3637,2,3,2015-12-31
3638,3,3,2015-12-31
3639,3,3,2015-12-31
3640,3,3,2015-12-31
3641,3,4,2015-12-31
3642,2,3,2015-12-31
3643,2,3,2015-12-31
3644,2,3,2015-12-31
3645,3,3,2015-12-31
3646,2,3,2015-12-31
3647,4,3,2015-12-31
3648,3,3,2015-12-31
3649,4,3,2015-12-31
3650,1,4,2015-12-31
3651,3,3,2015-12-31
3652,2,4,2015-12-31
3653,3,3,2015-12-31
3654,3,3,2015-12-31
3655,3,4,2015-12-31
3656,2,3,2015-12-31
3657,4,3,2015-12-31
3658,4,3,2015-12-31
3659,3,3,2015-12-31
3660,3,3,2015-12-31
3661,2,3,2015-12-31
3662,4,3,2015-12-31
3663,1,3,2015-12-31
3664,3,3,2015-12-31
3665,2,3,2015-12-31
3666,3,4,2015-12-31
3667,3,3,2015-12-31
3668,2,3,2015-12-31
3669,3,3,2015-12-31
3670,2,3,2015-12-31
3671,3,3,2015-12-31
3672,4,3,2015-12-31
3673,3,3,2015-12-31
3674,3,3,2015-12-31
3675,3,3,2015-12-31
3676,2,3,2015-12-31
3677,3,3,2015-12-31
3678,3,3,2015-12-31
3679,3,3,2015-12-31
3680,4,3,2015-12-31
3681,3,4,2015-12-31
3682,3,3,2015-12-31
3683,3,3,2015-12-31
3684,3,3,2015-12-31
3685,3,3,2015-12-31
3686,1,3,2015-12-31
3687,2,4,2015-12-31
3688,2,3,2015-12-31
3689,3,3,2015-12-31
3690,3,3,2015-12-31
3691,2,3,2015-12-31
3692,3,3,2015-12-31
3693,3,3,2015-12-31
3694,3,3,2015-12-31
3695,3,3,2015-12-31
3696,3,3,2015-12-31
3697,3,3,2015-12-31
3698,4,3,2015-12-31
3699,1,3,2015-12-31
3700,3,3,2015-12-31
3701,2,3,2015-12-31
3702,3,3,2015-12-31
3703,3,3,2015-12-31
3704,2,3,2015-12-31
3705,3,4,2015-12-31
3706,3,3,2015-12-31
3707,3,3,2015-12-31
3708,3,3,2015-12-31
3709,3,3,2015-12-31
3710,3,3,2015-12-31
3711,3,3,2015-12-31
3712,2,3,2015-12-31
3713,3,3,2015-12-31
3714,3,3,2015-12-31
3715,2,3,2015-12-31
3716,3,3,2015-12-31
3717,3,3,2015-12-31
3718,3,3,2015-12-31
3719,3,4,2015-12-31
3720,3,3,2015-12-31
3721,3,3,2015-12-31
3722,3,3,2015-12-31
3723,2,3,2015-12-31
3724,3,3,2015-12-31
3725,2,3,2015-12-31
3726,3,4,2015-12-31
3727,1,3,2015-12-31
3728,3,3,2015-12-31
3729,4,3,2015-12-31
3730,3,3,2015-12-31
3731,3,3,2015-12-31
3732,3,4,2015-12-31
3733,3,4,2015-12-31
3734,3,3,2015-12-31
3735,3,3,2015-12-31
3736,2,3,2015-12-31
3737,3,3,2015-12-31
3738,3,4,2015-12-31
3739,3,4,2015-12-31
3740,3,3,2015-12-31
3741,3,3,2015-12-31
3742,2,3,2015-12-31
3743,2,3,2015-12-31
3744,1,3,2015-12-31
3745,2,4,2015-12-31
3746,3,3,2015-12-31
3747,3,3,2015-12-31
3748,3,3,2015-12-31
3749,3,4,2015-12-31
3750,2,3,2015-12-31
3751,3,3,2015-12-31
3752,2,3,2015-12-31
3753,3,3,2015-12-31
3754,3,3,2015-12-31
3755,1,3,2015-12-31
3756,2,3,2015-12-31
3757,2,3,2015-12-31
3758,2,4,2015-12-31
3759,2,3,2015-12-31
3760,3,3,2015-12-31
3761,2,3,2015-12-31
3762,4,3,2015-12-31
3763,2,3,2015-12-31
3764,4,3,2015-12-31
3765,2,3,2015-12-31
3766,4,3,2015-12-31
3767,3,3,2015-12-31
3768,2,3,2015-12-31
3769,2,3,2015-12-31
3770,3,3,2015-12-31
3771,3,3,2015-12-31
3772,3,3,2015-12-31
3773,4,3,2015-12-31
3774,3,3,2015-12-31
3775,2,4,2015-12-31
3776,3,3,2015-12-31
3777,4,3,2015-12-31
3778,2,3,2015-12-31
3779,3,3,2015-12-31
3780,3,3,2015-12-31
3781,2,3,2015-12-31
3782,4,4,2015-12-31
3783,4,3,2015-12-31
3784,4,4,2015-12-31
3785,2,3,2015-12-31
3786,3,3,2015-12-31
3787,4,3,2015-12-31
3788,2,4,2015-12-31
3789,3,3,2015-12-31
3790,3,3,2015-12-31
3791,3,3,2015-12-31
3792,3,3,2015-12-31
3793,1,3,2015-12-31
3794,3,4,2015-12-31
3795,2,3,2015-12-31
3796,3,3,2015-12-31
3797,3,3,2015-12-31
3798,3,3,2015-12-31
3799,2,3,2015-12-31
3800,3,3,2015-12-31
3801,3,3,2015-12-31
3802,4,4,2015-12-31
3803,2,3,2015-12-31
3804,3,3,2015-12-31
3805,2,3,2015-12-31
3806,4,3,2015-12-31
3807,3,3,2015-12-31
3808,3,4,2015-12-31
3809,1,3,2015-12-31
3810,3,3,2015-12-31
3811,3,3,2015-12-31
3812,3,3,2015-12-31
3813,3,3,2015-12-31
3814,3,3,2015-12-31
3815,3,3,2015-12-31
3816,4,4,2015-12-31
3817,2,3,2015-12-31
3818,3,3,2015-12-31
3819,3,3,2015-12-31
3820,2,3,2015-12-31
3821,2,4,2015-12-31
3822,3,3,2015-12-31
3823,3,4,2015-12-31
3824,3,3,2015-12-31
3825,3,3,2015-12-31
3826,2,3,2015-12-31
3827,3,4,2015-12-31
3828,3,3,2015-12-31
3829,2,3,2015-12-31
3830,3,3,2015-12-31
3831,3,3,2015-12-31
3832,3,3,2015-12-31
3833,2,4,2015-12-31
3834,3,3,2015-12-31
3835,3,3,2015-12-31
3836,2,3,2015-12-31
3837,2,3,2015-12-31
3838,3,3,2015-12-31
3839,3,3,2015-12-31
3840,3,3,2015-12-31
3841,4,3,2015-12-31
3842,3,3,2015-12-31
3843,2,3,2015-12-31
3844,3,3,2015-12-31
3845,3,3,2015-12-31
3846,3,3,2015-12-31
3847,2,3,2015-12-31
3848,2,3,2015-12-31
3849,3,3,2015-12-31
3850,1,3,2015-12-31
3851,3,4,2015-12-31
3852,1,3,2015-12-31
3853,3,4,2015-12-31
3854,3,3,2015-12-31
3855,2,3,2015-12-31
3856,2,4,2015-12-31
3857,2,3,2015-12-31
3858,3,3,2015-12-31
3859,2,4,2015-12-31
3860,2,3,2015-12-31
3861,3,3,2015-12-31
3862,3,3,2015-12-31
3863,3,3,2015-12-31
3864,3,3,2015-12-31
3865,3,3,2015-12-31
3866,3,3,2015-12-31
3867,3,3,2015-12-31
3868,3,3,2015-12-31
3869,2,3,2015-12-31
3870,3,3,2015-12-31
3871,2,3,2015-12-31
3872,2,3,2015-12-31
3873,3,3,2015-12-31
3874,2,3,2015-12-31
3875,2,3,2015-12-31
3876,3,3,2015-12-31
3877,2,4,2015-12-31
3878,1,3,2015-12-31
3879,4,3,2015-12-31
3880,3,3,2015-12-31
3881,2,3,2015-12-31
3882,3,3,2015-12-31
3883,2,3,2015-12-31
3884,3,3,2015-12-31
3885,3,3,2015-12-31
3886,3,3,2015-12-31
3887,1,3,2015-12-31
3888,3,3,2015-12-31
3889,3,4,2015-12-31
3890,3,3,2015-12-31
3891,1,3,2015-12-31
3892,2,3,2015-12-31
3893,3,3,2015-12-31
3894,3,3,2015-12-31
3895,3,3,2015-12-31
3896,3,3,2015-12-31
3897,4,3,2015-12-31
3898,3,3,2015-12-31
3899,1,3,2015-12-31
3900,3,3,2015-12-31
3901,3,3,2015-12-31
3902,3,3,2015-12-31
3903,1,3,2015-12-31
3904,2,3,2015-12-31
3905,2,3,2015-12-31
3906,3,3,2015-12-31
3907,3,3,2015-12-31
3908,3,4,2015-12-31
3909,3,3,2015-12-31
3910,3,3,2015-12-31
3911,1,3,2015-12-31
3912,3,3,2015-12-31
3913,2,3,2015-12-31
3914,2,3,2015-12-31
3915,3,4,2015-12-31
3916,3,3,2015-12-31
3917,3,3,2015-12-31
3918,3,4,2015-12-31
3919,3,4,2015-12-31
3920,3,3,2015-12-31
3921,3,3,2015-12-31
3922,3,3,2015-12-31
3923,2,3,2015-12-31
3924,2,3,2015-12-31
3925,2,3,2015-12-31
3926,3,3,2015-12-31
3927,3,3,2015-12-31
3928,3,3,2015-12-31
3929,3,3,2015-12-31
3930,4,3,2015-12-31
3931,2,3,2015-12-31
3932,3,3,2015-12-31
3933,3,4,2015-12-31
3934,3,3,2015-12-31
3935,2,3,2015-12-31
3936,3,3,2015-12-31
3937,3,3,2015-12-31
3938,1,3,2015-12-31
3939,3,3,2015-12-31
3940,3,3,2015-12-31
3941,3,3,2015-12-31
3942,3,3,2015-12-31
3943,3,3,2015-12-31
3944,2,3,2015-12-31
3945,3,3,2015-12-31
3946,3,3,2015-12-31
3947,3,4,2015-12-31
3948,3,3,2015-12-31
3949,3,3,2015-12-31
3950,2,4,2015-12-31
3951,4,3,2015-12-31
3952,3,3,2015-12-31
3953,3,3,2015-12-31
3954,4,3,2015-12-31
3955,2,3,2015-12-31
3956,3,3,2015-12-31
3957,2,3,2015-12-31
3958,3,3,2015-12-31
3959,2,3,2015-12-31
3960,4,3,2015-12-31
3961,2,3,2015-12-31
3962,4,3,2015-12-31
3963,3,3,2015-12-31
3964,3,4,2015-12-31
3965,3,3,2015-12-31
3966,3,3,2015-12-31
3967,2,3,2015-12-31
3968,3,3,2015-12-31
3969,3,3,2015-12-31
3970,3,3,2015-12-31
3971,3,3,2015-12-31
3972,3,3,2015-12-31
3973,4,4,2015-12-31
3974,3,3,2015-12-31
3975,2,3,2015-12-31
3976,3,3,2015-12-31
3977,1,3,2015-12-31
3978,2,3,2015-12-31
3979,3,3,2015-12-31
3980,2,3,2015-12-31
3981,3,3,2015-12-31
3982,3,3,2015-12-31
3983,2,3,2015-12-31
3984,3,3,2015-12-31
3985,2,3,2015-12-31
3986,3,3,2015-12-31
3987,3,3,2015-12-31
3988,2,3,2015-12-31
3989,3,3,2015-12-31
3990,3,3,2015-12-31
3991,1,3,2015-12-31
3992,2,3,2015-12-31
3993,3,3,2015-12-31
3994,3,4,2015-12-31
3995,3,3,2015-12-31
8406,2,3,2015-12-31
3997,2,3,2015-12-31
3998,3,3,2015-12-31
3999,3,4,2015-12-31
4000,3,3,2015-12-31
4001,3,3,2015-12-31
4002,3,3,2015-12-31
4003,3,3,2015-12-31
4004,2,3,2015-12-31
4005,3,4,2015-12-31
4006,2,3,2015-12-31
4007,3,3,2015-12-31
4008,3,3,2015-12-31
8419,3,3,2015-12-31
4010,3,3,2015-12-31
4011,4,3,2015-12-31
4012,3,4,2015-12-31
4013,2,3,2015-12-31
4014,2,3,2015-12-31
8425,2,3,2015-12-31
8426,4,4,2015-12-31
4017,3,4,2015-12-31
4018,3,3,2015-12-31
4019,3,3,2015-12-31
4020,4,3,2015-12-31
8431,3,3,2015-12-31
8432,3,3,2015-12-31
4023,2,3,2015-12-31
4024,3,3,2015-12-31
4025,3,3,2015-12-31
4026,2,3,2015-12-31
4027,4,3,2015-12-31
4028,2,4,2015-12-31
4029,2,3,2015-12-31
4030,1,3,2015-12-31
4031,3,3,2015-12-31
4032,2,3,2015-12-31
4033,2,4,2015-12-31
4034,4,3,2015-12-31
4035,3,3,2015-12-31
8446,3,3,2015-12-31
8447,3,4,2015-12-31
4038,3,3,2015-12-31
4039,3,3,2015-12-31
4040,3,3,2015-12-31
4041,2,4,2015-12-31
4042,3,3,2015-12-31
4043,4,4,2015-12-31
4044,4,3,2015-12-31
4045,3,3,2015-12-31
4046,3,3,2015-12-31
4047,3,3,2015-12-31
8458,3,3,2015-12-31
4049,3,3,2015-12-31
4050,3,3,2015-12-31
4051,3,3,2015-12-31
8462,3,3,2015-12-31
4053,3,3,2015-12-31
4054,3,3,2015-12-31
4055,3,3,2015-12-31
4056,3,3,2015-12-31
4057,3,4,2015-12-31
8468,3,3,2015-12-31
