EmployeeID,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,DateSurvey
2078,3.0,1.0,3.0,2016-12-31
2079,2.0,2.0,3.0,2016-12-31
2080,4.0,1.0,,2016-12-31
2081,4.0,1.0,3.0,2016-12-31
2082,4.0,2.0,3.0,2016-12-31
2083,3.0,1.0,3.0,2016-12-31
6494,4.0,2.0,1.0,2016-12-31
2085,2.0,3.0,2.0,2016-12-31
2086,3.0,3.0,3.0,2016-12-31
2087,3.0,3.0,2.0,2016-12-31
2088,4.0,4.0,3.0,2016-12-31
2089,3.0,4.0,3.0,2016-12-31
2090,4.0,4.0,2.0,2016-12-31
2091,4.0,1.0,4.0,2016-12-31
2092,2.0,4.0,3.0,2016-12-31
2093,3.0,2.0,3.0,2016-12-31
2094,4.0,3.0,3.0,2016-12-31
2095,3.0,1.0,3.0,2016-12-31
2096,1.0,4.0,3.0,2016-12-31
2097,2.0,2.0,4.0,2016-12-31
2098,3.0,4.0,3.0,2016-12-31
2099,4.0,2.0,3.0,2016-12-31
2100,1.0,1.0,3.0,2016-12-31
2101,3.0,4.0,2.0,2016-12-31
2102,1.0,1.0,2.0,2016-12-31
2103,4.0,3.0,1.0,2016-12-31
2104,1.0,4.0,3.0,2016-12-31
6515,1.0,2.0,4.0,2016-12-31
2106,1.0,4.0,3.0,2016-12-31
2107,4.0,4.0,3.0,2016-12-31
2108,3.0,1.0,2.0,2016-12-31
2109,3.0,1.0,3.0,2016-12-31
2110,3.0,4.0,3.0,2016-12-31
2111,3.0,4.0,3.0,2016-12-31
2112,1.0,3.0,4.0,2016-12-31
2113,3.0,2.0,2.0,2016-12-31
2114,4.0,2.0,2.0,2016-12-31
2115,1.0,3.0,3.0,2016-12-31
2116,3.0,4.0,3.0,2016-12-31
2117,4.0,4.0,4.0,2016-12-31
2118,4.0,4.0,2.0,2016-12-31
2119,3.0,3.0,2.0,2016-12-31
2120,2.0,2.0,3.0,2016-12-31
2121,4.0,3.0,3.0,2016-12-31
2122,2.0,4.0,3.0,2016-12-31
2123,4.0,3.0,3.0,2016-12-31
6534,3.0,4.0,3.0,2016-12-31
2125,3.0,4.0,2.0,2016-12-31
6536,1.0,2.0,3.0,2016-12-31
2127,4.0,2.0,3.0,2016-12-31
6538,1.0,3.0,1.0,2016-12-31
2129,4.0,2.0,3.0,2016-12-31
2130,3.0,1.0,3.0,2016-12-31
2131,4.0,2.0,2.0,2016-12-31
2132,4.0,4.0,2.0,2016-12-31
2133,3.0,2.0,4.0,2016-12-31
2134,4.0,3.0,2.0,2016-12-31
2135,3.0,1.0,2.0,2016-12-31
2136,3.0,2.0,4.0,2016-12-31
2137,3.0,3.0,3.0,2016-12-31
2138,2.0,2.0,3.0,2016-12-31
2139,4.0,4.0,4.0,2016-12-31
2140,3.0,2.0,3.0,2016-12-31
6551,1.0,4.0,3.0,2016-12-31
2142,4.0,4.0,3.0,2016-12-31
2143,2.0,3.0,,2016-12-31
2144,3.0,3.0,3.0,2016-12-31
6555,2.0,3.0,3.0,2016-12-31
2146,4.0,1.0,2.0,2016-12-31
2147,4.0,2.0,2.0,2016-12-31
2148,3.0,4.0,4.0,2016-12-31
2149,,2.0,3.0,2016-12-31
2150,3.0,2.0,3.0,2016-12-31
2151,1.0,3.0,3.0,2016-12-31
6562,4.0,3.0,3.0,2016-12-31
6563,3.0,1.0,3.0,2016-12-31
2154,1.0,4.0,3.0,2016-12-31
2155,4.0,3.0,3.0,2016-12-31
2156,4.0,1.0,4.0,2016-12-31
2157,3.0,4.0,3.0,2016-12-31
2158,4.0,1.0,3.0,2016-12-31
6569,4.0,2.0,3.0,2016-12-31
6570,2.0,2.0,2.0,2016-12-31
2161,2.0,1.0,3.0,2016-12-31
2162,1.0,3.0,3.0,2016-12-31
2163,4.0,3.0,2.0,2016-12-31
2164,3.0,2.0,3.0,2016-12-31
6575,4.0,2.0,4.0,2016-12-31
6576,1.0,1.0,4.0,2016-12-31
2167,3.0,3.0,2.0,2016-12-31
2168,4.0,3.0,3.0,2016-12-31
2169,4.0,2.0,3.0,2016-12-31
2170,3.0,3.0,3.0,2016-12-31
2171,4.0,4.0,2.0,2016-12-31
2172,3.0,4.0,3.0,2016-12-31
2173,3.0,1.0,3.0,2016-12-31
2174,3.0,3.0,3.0,2016-12-31
2175,3.0,2.0,3.0,2016-12-31
2176,2.0,1.0,3.0,2016-12-31
2177,3.0,1.0,4.0,2016-12-31
2178,4.0,4.0,2.0,2016-12-31
6589,3.0,1.0,2.0,2016-12-31
2180,2.0,2.0,3.0,2016-12-31
2181,1.0,1.0,2.0,2016-12-31
2182,4.0,4.0,3.0,2016-12-31
2183,3.0,,3.0,2016-12-31
2184,4.0,2.0,2.0,2016-12-31
2185,4.0,4.0,4.0,2016-12-31
2186,4.0,4.0,3.0,2016-12-31
2187,4.0,4.0,3.0,2016-12-31
6598,1.0,3.0,2.0,2016-12-31
2189,4.0,2.0,3.0,2016-12-31
2190,1.0,3.0,3.0,2016-12-31
2191,2.0,3.0,3.0,2016-12-31
2192,2.0,3.0,3.0,2016-12-31
6603,3.0,4.0,4.0,2016-12-31
6604,4.0,3.0,2.0,2016-12-31
2195,4.0,3.0,3.0,2016-12-31
2196,3.0,4.0,4.0,2016-12-31
2197,3.0,1.0,3.0,2016-12-31
6608,4.0,3.0,2.0,2016-12-31
2199,1.0,4.0,4.0,2016-12-31
2200,2.0,2.0,3.0,2016-12-31
2201,4.0,4.0,2.0,2016-12-31
2202,3.0,3.0,3.0,2016-12-31
2203,2.0,4.0,4.0,2016-12-31
2204,3.0,2.0,2.0,2016-12-31
2205,3.0,3.0,3.0,2016-12-31
2206,1.0,3.0,2.0,2016-12-31
2207,4.0,3.0,2.0,2016-12-31
2208,1.0,3.0,1.0,2016-12-31
2209,4.0,4.0,3.0,2016-12-31
6620,4.0,3.0,3.0,2016-12-31
2211,1.0,4.0,3.0,2016-12-31
2212,3.0,1.0,3.0,2016-12-31
2213,3.0,1.0,1.0,2016-12-31
2214,1.0,3.0,3.0,2016-12-31
2215,3.0,4.0,3.0,2016-12-31
2216,1.0,4.0,2.0,2016-12-31
2217,3.0,1.0,3.0,2016-12-31
2218,2.0,1.0,2.0,2016-12-31
6629,1.0,1.0,3.0,2016-12-31
6630,3.0,4.0,3.0,2016-12-31
2221,4.0,4.0,2.0,2016-12-31
2222,4.0,1.0,3.0,2016-12-31
2223,2.0,4.0,4.0,2016-12-31
2224,1.0,2.0,3.0,2016-12-31
6635,2.0,3.0,3.0,2016-12-31
2226,4.0,1.0,3.0,2016-12-31
2227,1.0,2.0,,2016-12-31
2228,4.0,1.0,3.0,2016-12-31
6639,1.0,2.0,4.0,2016-12-31
2230,2.0,1.0,4.0,2016-12-31
2231,1.0,4.0,2.0,2016-12-31
2232,3.0,1.0,2.0,2016-12-31
2233,1.0,4.0,2.0,2016-12-31
6644,1.0,1.0,3.0,2016-12-31
2235,3.0,3.0,1.0,2016-12-31
2236,1.0,1.0,4.0,2016-12-31
2237,1.0,3.0,4.0,2016-12-31
2238,4.0,3.0,3.0,2016-12-31
2239,4.0,4.0,2.0,2016-12-31
2240,4.0,2.0,2.0,2016-12-31
2241,2.0,3.0,2.0,2016-12-31
2242,3.0,3.0,4.0,2016-12-31
2243,1.0,4.0,3.0,2016-12-31
6654,1.0,4.0,4.0,2016-12-31
6655,1.0,1.0,4.0,2016-12-31
6656,3.0,2.0,3.0,2016-12-31
2247,2.0,1.0,3.0,2016-12-31
2248,4.0,2.0,3.0,2016-12-31
6659,2.0,4.0,1.0,2016-12-31
2250,2.0,4.0,4.0,2016-12-31
2251,3.0,1.0,3.0,2016-12-31
6662,1.0,3.0,3.0,2016-12-31
2253,4.0,2.0,3.0,2016-12-31
2254,4.0,1.0,3.0,2016-12-31
2255,3.0,3.0,3.0,2016-12-31
2256,4.0,2.0,2.0,2016-12-31
2257,1.0,3.0,2.0,2016-12-31
2258,3.0,3.0,4.0,2016-12-31
2259,4.0,2.0,2.0,2016-12-31
2260,4.0,1.0,3.0,2016-12-31
2261,4.0,1.0,3.0,2016-12-31
2262,4.0,3.0,2.0,2016-12-31
2263,1.0,4.0,3.0,2016-12-31
2264,1.0,3.0,2.0,2016-12-31
2265,3.0,3.0,2.0,2016-12-31
2266,2.0,3.0,2.0,2016-12-31
2267,3.0,2.0,3.0,2016-12-31
2268,2.0,1.0,2.0,2016-12-31
6679,1.0,3.0,4.0,2016-12-31
6680,1.0,2.0,1.0,2016-12-31
6681,1.0,2.0,4.0,2016-12-31
2272,4.0,3.0,3.0,2016-12-31
6683,2.0,1.0,2.0,2016-12-31
2274,4.0,2.0,3.0,2016-12-31
2275,2.0,3.0,2.0,2016-12-31
2276,3.0,3.0,3.0,2016-12-31
2277,3.0,3.0,4.0,2016-12-31
2278,4.0,3.0,3.0,2016-12-31
2279,1.0,2.0,3.0,2016-12-31
2280,3.0,3.0,2.0,2016-12-31
6691,3.0,1.0,2.0,2016-12-31
2282,1.0,3.0,1.0,2016-12-31
2283,3.0,1.0,3.0,2016-12-31
2284,3.0,1.0,3.0,2016-12-31
2285,4.0,2.0,3.0,2016-12-31
2286,3.0,2.0,2.0,2016-12-31
2287,4.0,3.0,3.0,2016-12-31
2288,3.0,4.0,4.0,2016-12-31
2289,2.0,4.0,3.0,2016-12-31
6700,1.0,1.0,1.0,2016-12-31
2291,4.0,1.0,4.0,2016-12-31
2292,2.0,2.0,3.0,2016-12-31
2293,3.0,2.0,4.0,2016-12-31
2294,4.0,2.0,1.0,2016-12-31
2295,1.0,3.0,3.0,2016-12-31
6706,4.0,1.0,1.0,2016-12-31
2297,4.0,3.0,3.0,2016-12-31
6708,4.0,3.0,1.0,2016-12-31
2299,3.0,4.0,3.0,2016-12-31
2300,2.0,3.0,3.0,2016-12-31
2301,3.0,2.0,3.0,2016-12-31
2302,1.0,4.0,3.0,2016-12-31
2303,3.0,1.0,3.0,2016-12-31
2304,4.0,2.0,3.0,2016-12-31
2305,4.0,4.0,3.0,2016-12-31
2306,4.0,4.0,1.0,2016-12-31
2307,1.0,1.0,4.0,2016-12-31
2308,2.0,3.0,3.0,2016-12-31
2309,3.0,4.0,3.0,2016-12-31
2310,3.0,1.0,3.0,2016-12-31
2311,4.0,4.0,,2016-12-31
2312,1.0,2.0,3.0,2016-12-31
2313,2.0,3.0,3.0,2016-12-31
2314,4.0,2.0,3.0,2016-12-31
2315,3.0,4.0,2.0,2016-12-31
2316,3.0,3.0,3.0,2016-12-31
2317,3.0,3.0,2.0,2016-12-31
2318,1.0,1.0,1.0,2016-12-31
6729,2.0,1.0,3.0,2016-12-31
2320,3.0,3.0,3.0,2016-12-31
2321,4.0,1.0,3.0,2016-12-31
2322,3.0,2.0,3.0,2016-12-31
6733,1.0,1.0,3.0,2016-12-31
6734,3.0,4.0,3.0,2016-12-31
6735,3.0,2.0,3.0,2016-12-31
2326,4.0,1.0,2.0,2016-12-31
2327,3.0,1.0,2.0,2016-12-31
2328,1.0,4.0,1.0,2016-12-31
2329,3.0,4.0,3.0,2016-12-31
2330,2.0,4.0,2.0,2016-12-31
2331,1.0,4.0,3.0,2016-12-31
2332,3.0,2.0,3.0,2016-12-31
2333,2.0,2.0,4.0,2016-12-31
2334,2.0,3.0,3.0,2016-12-31
2335,2.0,1.0,3.0,2016-12-31
2336,1.0,3.0,3.0,2016-12-31
2337,4.0,3.0,3.0,2016-12-31
2338,1.0,4.0,4.0,2016-12-31
2339,3.0,3.0,3.0,2016-12-31
2340,4.0,3.0,3.0,2016-12-31
2341,1.0,1.0,3.0,2016-12-31
2342,4.0,4.0,3.0,2016-12-31
2343,2.0,3.0,2.0,2016-12-31
2344,4.0,3.0,2.0,2016-12-31
2345,4.0,1.0,3.0,2016-12-31
2346,4.0,2.0,3.0,2016-12-31
2347,3.0,4.0,2.0,2016-12-31
2348,4.0,1.0,1.0,2016-12-31
6759,3.0,2.0,3.0,2016-12-31
2350,2.0,3.0,2.0,2016-12-31
2351,2.0,3.0,3.0,2016-12-31
2352,2.0,4.0,3.0,2016-12-31
2353,2.0,4.0,2.0,2016-12-31
2354,2.0,2.0,2.0,2016-12-31
2355,3.0,1.0,3.0,2016-12-31
2356,1.0,1.0,3.0,2016-12-31
2357,4.0,1.0,3.0,2016-12-31
2358,3.0,3.0,3.0,2016-12-31
2359,3.0,4.0,3.0,2016-12-31
2360,3.0,1.0,2.0,2016-12-31
2361,2.0,1.0,3.0,2016-12-31
2362,4.0,1.0,3.0,2016-12-31
2363,2.0,1.0,3.0,2016-12-31
2364,2.0,1.0,2.0,2016-12-31
2365,3.0,4.0,3.0,2016-12-31
6776,2.0,4.0,4.0,2016-12-31
2367,4.0,3.0,3.0,2016-12-31
2368,3.0,3.0,3.0,2016-12-31
2369,1.0,3.0,3.0,2016-12-31
2370,3.0,3.0,3.0,2016-12-31
2371,3.0,3.0,2.0,2016-12-31
2372,1.0,3.0,1.0,2016-12-31
2373,4.0,4.0,3.0,2016-12-31
2374,4.0,3.0,4.0,2016-12-31
6785,4.0,1.0,3.0,2016-12-31
2376,2.0,2.0,1.0,2016-12-31
2377,3.0,4.0,2.0,2016-12-31
2378,1.0,4.0,3.0,2016-12-31
2379,3.0,4.0,3.0,2016-12-31
6790,,4.0,2.0,2016-12-31
2381,1.0,4.0,3.0,2016-12-31
2382,2.0,3.0,3.0,2016-12-31
2383,4.0,4.0,2.0,2016-12-31
6794,1.0,1.0,1.0,2016-12-31
2385,3.0,3.0,3.0,2016-12-31
2386,2.0,1.0,3.0,2016-12-31
2387,4.0,3.0,3.0,2016-12-31
2388,4.0,2.0,3.0,2016-12-31
2389,1.0,2.0,3.0,2016-12-31
2390,4.0,1.0,3.0,2016-12-31
2391,3.0,3.0,3.0,2016-12-31
2392,4.0,2.0,3.0,2016-12-31
2393,1.0,2.0,3.0,2016-12-31
2394,3.0,3.0,3.0,2016-12-31
2395,4.0,3.0,,2016-12-31
2396,4.0,1.0,3.0,2016-12-31
2397,2.0,3.0,3.0,2016-12-31
2398,3.0,3.0,3.0,2016-12-31
6809,4.0,4.0,4.0,2016-12-31
2400,4.0,4.0,4.0,2016-12-31
2401,1.0,2.0,2.0,2016-12-31
2402,4.0,4.0,3.0,2016-12-31
2403,4.0,2.0,2.0,2016-12-31
2404,1.0,4.0,3.0,2016-12-31
2405,4.0,1.0,2.0,2016-12-31
2406,4.0,2.0,3.0,2016-12-31
2407,2.0,2.0,3.0,2016-12-31
2408,3.0,3.0,3.0,2016-12-31
2409,4.0,3.0,3.0,2016-12-31
2410,4.0,1.0,3.0,2016-12-31
2411,3.0,4.0,3.0,2016-12-31
2412,1.0,3.0,2.0,2016-12-31
2413,3.0,4.0,3.0,2016-12-31
6824,4.0,3.0,3.0,2016-12-31
2415,4.0,3.0,2.0,2016-12-31
2416,2.0,4.0,3.0,2016-12-31
6827,4.0,3.0,3.0,2016-12-31
6828,4.0,2.0,3.0,2016-12-31
2419,4.0,4.0,3.0,2016-12-31
2420,1.0,2.0,3.0,2016-12-31
2421,2.0,4.0,4.0,2016-12-31
2422,3.0,4.0,4.0,2016-12-31
2423,2.0,2.0,3.0,2016-12-31
2424,3.0,4.0,2.0,2016-12-31
2425,2.0,4.0,3.0,2016-12-31
6836,3.0,4.0,3.0,2016-12-31
2427,3.0,4.0,3.0,2016-12-31
2428,1.0,4.0,4.0,2016-12-31
2429,4.0,4.0,3.0,2016-12-31
2430,3.0,3.0,3.0,2016-12-31
2431,4.0,3.0,3.0,2016-12-31
2432,4.0,3.0,3.0,2016-12-31
2433,3.0,4.0,2.0,2016-12-31
2434,3.0,3.0,2.0,2016-12-31
6845,4.0,3.0,3.0,2016-12-31
6846,3.0,3.0,1.0,2016-12-31
2437,4.0,3.0,4.0,2016-12-31
2438,4.0,2.0,3.0,2016-12-31
2439,1.0,3.0,2.0,2016-12-31
2440,2.0,3.0,4.0,2016-12-31
2441,3.0,2.0,3.0,2016-12-31
2442,2.0,1.0,3.0,2016-12-31
2443,2.0,1.0,4.0,2016-12-31
2444,3.0,2.0,3.0,2016-12-31
2445,4.0,3.0,3.0,2016-12-31
2446,2.0,4.0,2.0,2016-12-31
2447,3.0,2.0,1.0,2016-12-31
2448,3.0,4.0,2.0,2016-12-31
6859,2.0,1.0,3.0,2016-12-31
6860,1.0,2.0,3.0,2016-12-31
2451,3.0,2.0,1.0,2016-12-31
2452,4.0,4.0,2.0,2016-12-31
2453,4.0,4.0,3.0,2016-12-31
2454,4.0,3.0,1.0,2016-12-31
2455,2.0,2.0,2.0,2016-12-31
2456,3.0,3.0,4.0,2016-12-31
2457,4.0,1.0,3.0,2016-12-31
2458,1.0,4.0,3.0,2016-12-31
6869,3.0,4.0,2.0,2016-12-31
2460,1.0,3.0,3.0,2016-12-31
2461,3.0,4.0,2.0,2016-12-31
6872,2.0,2.0,3.0,2016-12-31
2463,4.0,3.0,4.0,2016-12-31
2464,3.0,1.0,3.0,2016-12-31
2465,4.0,4.0,3.0,2016-12-31
2466,4.0,2.0,2.0,2016-12-31
2467,4.0,4.0,4.0,2016-12-31
6878,1.0,1.0,2.0,2016-12-31
2469,3.0,2.0,2.0,2016-12-31
6880,1.0,3.0,3.0,2016-12-31
2471,4.0,1.0,3.0,2016-12-31
2472,3.0,3.0,3.0,2016-12-31
2473,2.0,2.0,3.0,2016-12-31
2474,2.0,4.0,3.0,2016-12-31
6885,3.0,3.0,3.0,2016-12-31
2476,2.0,2.0,2.0,2016-12-31
2477,3.0,,3.0,2016-12-31
2478,4.0,2.0,2.0,2016-12-31
2479,3.0,1.0,,2016-12-31
2480,4.0,3.0,3.0,2016-12-31
2481,1.0,3.0,2.0,2016-12-31
2482,2.0,4.0,3.0,2016-12-31
2483,4.0,4.0,3.0,2016-12-31
6894,2.0,2.0,3.0,2016-12-31
2485,4.0,3.0,3.0,2016-12-31
6896,3.0,1.0,3.0,2016-12-31
2487,1.0,4.0,3.0,2016-12-31
2488,1.0,3.0,3.0,2016-12-31
2489,2.0,2.0,3.0,2016-12-31
2490,3.0,4.0,3.0,2016-12-31
2491,4.0,1.0,3.0,2016-12-31
6902,3.0,2.0,2.0,2016-12-31
2493,3.0,2.0,2.0,2016-12-31
6904,3.0,4.0,3.0,2016-12-31
2495,4.0,1.0,3.0,2016-12-31
2496,3.0,4.0,4.0,2016-12-31
2497,3.0,3.0,3.0,2016-12-31
2498,2.0,2.0,3.0,2016-12-31
2499,3.0,1.0,2.0,2016-12-31
2500,2.0,1.0,2.0,2016-12-31
2501,2.0,4.0,3.0,2016-12-31
2502,1.0,2.0,3.0,2016-12-31
6913,4.0,1.0,2.0,2016-12-31
6914,4.0,1.0,1.0,2016-12-31
2505,3.0,4.0,3.0,2016-12-31
2506,1.0,3.0,2.0,2016-12-31
2507,2.0,2.0,1.0,2016-12-31
2508,3.0,3.0,4.0,2016-12-31
2509,1.0,3.0,3.0,2016-12-31
6920,4.0,2.0,3.0,2016-12-31
6921,4.0,2.0,4.0,2016-12-31
2512,3.0,4.0,3.0,2016-12-31
2513,2.0,3.0,3.0,2016-12-31
2514,2.0,2.0,2.0,2016-12-31
2515,2.0,3.0,4.0,2016-12-31
2516,3.0,2.0,3.0,2016-12-31
2517,2.0,1.0,3.0,2016-12-31
2518,4.0,4.0,2.0,2016-12-31
2519,1.0,1.0,3.0,2016-12-31
2520,3.0,1.0,3.0,2016-12-31
2521,2.0,4.0,2.0,2016-12-31
2522,3.0,4.0,3.0,2016-12-31
2523,1.0,3.0,3.0,2016-12-31
2524,2.0,3.0,1.0,2016-12-31
6935,4.0,1.0,3.0,2016-12-31
6936,1.0,1.0,3.0,2016-12-31
2527,3.0,3.0,4.0,2016-12-31
2528,4.0,2.0,3.0,2016-12-31
2529,1.0,4.0,3.0,2016-12-31
2530,4.0,4.0,2.0,2016-12-31
2531,4.0,4.0,4.0,2016-12-31
2532,4.0,4.0,4.0,2016-12-31
2533,3.0,3.0,2.0,2016-12-31
2534,2.0,3.0,3.0,2016-12-31
2535,4.0,4.0,2.0,2016-12-31
2536,3.0,4.0,3.0,2016-12-31
2537,4.0,3.0,3.0,2016-12-31
2538,4.0,3.0,3.0,2016-12-31
6949,3.0,2.0,2.0,2016-12-31
2540,1.0,1.0,3.0,2016-12-31
2541,2.0,3.0,3.0,2016-12-31
2542,4.0,2.0,3.0,2016-12-31
2543,1.0,3.0,3.0,2016-12-31
2544,4.0,2.0,3.0,2016-12-31
6955,4.0,4.0,2.0,2016-12-31
6956,3.0,2.0,3.0,2016-12-31
2547,4.0,1.0,2.0,2016-12-31
2548,4.0,4.0,3.0,2016-12-31
2549,2.0,4.0,4.0,2016-12-31
2550,2.0,2.0,3.0,2016-12-31
6961,2.0,4.0,2.0,2016-12-31
6962,4.0,2.0,3.0,2016-12-31
2553,2.0,3.0,3.0,2016-12-31
2554,2.0,3.0,3.0,2016-12-31
2555,3.0,4.0,3.0,2016-12-31
2556,4.0,1.0,3.0,2016-12-31
2557,4.0,1.0,3.0,2016-12-31
2558,4.0,2.0,3.0,2016-12-31
2559,2.0,4.0,2.0,2016-12-31
2560,2.0,4.0,2.0,2016-12-31
2561,1.0,1.0,3.0,2016-12-31
2562,2.0,3.0,2.0,2016-12-31
2563,1.0,3.0,2.0,2016-12-31
2564,4.0,4.0,3.0,2016-12-31
2565,2.0,1.0,3.0,2016-12-31
6976,4.0,1.0,3.0,2016-12-31
6977,1.0,4.0,3.0,2016-12-31
2568,3.0,2.0,1.0,2016-12-31
2569,,2.0,3.0,2016-12-31
2570,3.0,1.0,4.0,2016-12-31
2571,3.0,4.0,3.0,2016-12-31
2572,4.0,4.0,2.0,2016-12-31
2573,1.0,3.0,2.0,2016-12-31
2574,3.0,4.0,3.0,2016-12-31
2575,2.0,3.0,3.0,2016-12-31
2576,2.0,3.0,2.0,2016-12-31
2577,3.0,4.0,3.0,2016-12-31
6988,3.0,1.0,3.0,2016-12-31
2579,1.0,3.0,3.0,2016-12-31
2580,2.0,2.0,2.0,2016-12-31
2581,3.0,4.0,3.0,2016-12-31
6992,4.0,3.0,3.0,2016-12-31
2583,3.0,2.0,4.0,2016-12-31
2584,4.0,1.0,,2016-12-31
2585,1.0,1.0,3.0,2016-12-31
2586,4.0,2.0,3.0,2016-12-31
2587,4.0,4.0,2.0,2016-12-31
6998,1.0,3.0,3.0,2016-12-31
2589,2.0,4.0,4.0,2016-12-31
2590,2.0,4.0,3.0,2016-12-31
2591,2.0,4.0,3.0,2016-12-31
7002,1.0,2.0,3.0,2016-12-31
2593,2.0,1.0,1.0,2016-12-31
2594,3.0,3.0,2.0,2016-12-31
2595,3.0,1.0,4.0,2016-12-31
2596,1.0,2.0,3.0,2016-12-31
2597,1.0,4.0,2.0,2016-12-31
2598,4.0,3.0,2.0,2016-12-31
2599,3.0,1.0,2.0,2016-12-31
2600,1.0,1.0,2.0,2016-12-31
2601,3.0,4.0,3.0,2016-12-31
2602,4.0,1.0,3.0,2016-12-31
7013,3.0,4.0,2.0,2016-12-31
2604,1.0,1.0,2.0,2016-12-31
2605,3.0,4.0,3.0,2016-12-31
2606,4.0,4.0,3.0,2016-12-31
2607,4.0,4.0,3.0,2016-12-31
7018,1.0,4.0,3.0,2016-12-31
7019,1.0,1.0,2.0,2016-12-31
2610,1.0,3.0,2.0,2016-12-31
2611,4.0,3.0,3.0,2016-12-31
2612,1.0,3.0,3.0,2016-12-31
2613,4.0,2.0,3.0,2016-12-31
2614,3.0,2.0,3.0,2016-12-31
2615,4.0,4.0,3.0,2016-12-31
2616,2.0,1.0,3.0,2016-12-31
2617,4.0,3.0,3.0,2016-12-31
2618,3.0,3.0,4.0,2016-12-31
2619,3.0,1.0,3.0,2016-12-31
2620,2.0,3.0,2.0,2016-12-31
2621,4.0,4.0,4.0,2016-12-31
2622,4.0,3.0,4.0,2016-12-31
2623,2.0,2.0,3.0,2016-12-31
2624,3.0,2.0,3.0,2016-12-31
2625,4.0,2.0,2.0,2016-12-31
2626,4.0,3.0,2.0,2016-12-31
2627,1.0,3.0,3.0,2016-12-31
2628,2.0,3.0,2.0,2016-12-31
2629,4.0,2.0,3.0,2016-12-31
2630,1.0,3.0,3.0,2016-12-31
2631,1.0,3.0,3.0,2016-12-31
2632,4.0,1.0,2.0,2016-12-31
2633,4.0,4.0,3.0,2016-12-31
2634,3.0,2.0,1.0,2016-12-31
2635,4.0,3.0,3.0,2016-12-31
2636,4.0,3.0,4.0,2016-12-31
2637,2.0,3.0,3.0,2016-12-31
2638,2.0,4.0,3.0,2016-12-31
2639,3.0,2.0,3.0,2016-12-31
2640,1.0,4.0,2.0,2016-12-31
2641,2.0,2.0,3.0,2016-12-31
2642,1.0,4.0,3.0,2016-12-31
2643,2.0,3.0,3.0,2016-12-31
2644,3.0,4.0,3.0,2016-12-31
2645,3.0,4.0,3.0,2016-12-31
2646,1.0,3.0,2.0,2016-12-31
2647,1.0,4.0,2.0,2016-12-31
2648,2.0,4.0,3.0,2016-12-31
2649,3.0,1.0,3.0,2016-12-31
2650,4.0,4.0,2.0,2016-12-31
7061,4.0,1.0,2.0,2016-12-31
2652,1.0,4.0,3.0,2016-12-31
2653,4.0,2.0,3.0,2016-12-31
2654,3.0,3.0,2.0,2016-12-31
7065,1.0,4.0,4.0,2016-12-31
2656,1.0,3.0,2.0,2016-12-31
7067,4.0,3.0,1.0,2016-12-31
2658,1.0,2.0,3.0,2016-12-31
2659,4.0,3.0,3.0,2016-12-31
2660,4.0,4.0,2.0,2016-12-31
2661,3.0,2.0,3.0,2016-12-31
2662,4.0,1.0,3.0,2016-12-31
2663,3.0,4.0,3.0,2016-12-31
2664,1.0,4.0,3.0,2016-12-31
7075,2.0,3.0,3.0,2016-12-31
2666,2.0,4.0,2.0,2016-12-31
2667,4.0,3.0,3.0,2016-12-31
2668,3.0,3.0,3.0,2016-12-31
2669,3.0,3.0,4.0,2016-12-31
2670,3.0,3.0,3.0,2016-12-31
2671,3.0,4.0,3.0,2016-12-31
2672,4.0,2.0,3.0,2016-12-31
2673,4.0,1.0,1.0,2016-12-31
7084,4.0,1.0,3.0,2016-12-31
2675,2.0,4.0,2.0,2016-12-31
2676,2.0,1.0,3.0,2016-12-31
2677,4.0,3.0,3.0,2016-12-31
2678,3.0,4.0,3.0,2016-12-31
2679,4.0,1.0,3.0,2016-12-31
2680,2.0,2.0,3.0,2016-12-31
2681,4.0,2.0,2.0,2016-12-31
2682,2.0,3.0,4.0,2016-12-31
7093,2.0,4.0,1.0,2016-12-31
2684,3.0,2.0,3.0,2016-12-31
7095,4.0,3.0,3.0,2016-12-31
2686,4.0,3.0,3.0,2016-12-31
2687,1.0,2.0,3.0,2016-12-31
2688,4.0,4.0,2.0,2016-12-31
2689,3.0,1.0,2.0,2016-12-31
2690,4.0,3.0,3.0,2016-12-31
2691,4.0,3.0,3.0,2016-12-31
2692,3.0,3.0,2.0,2016-12-31
2693,1.0,2.0,3.0,2016-12-31
2694,4.0,3.0,3.0,2016-12-31
2695,1.0,3.0,2.0,2016-12-31
2696,2.0,4.0,3.0,2016-12-31
7107,3.0,3.0,3.0,2016-12-31
2698,2.0,1.0,3.0,2016-12-31
2699,1.0,2.0,2.0,2016-12-31
2700,4.0,4.0,2.0,2016-12-31
2701,1.0,4.0,3.0,2016-12-31
2702,4.0,4.0,3.0,2016-12-31
2703,1.0,3.0,2.0,2016-12-31
7114,3.0,1.0,3.0,2016-12-31
2705,1.0,2.0,3.0,2016-12-31
2706,3.0,4.0,3.0,2016-12-31
7117,2.0,1.0,3.0,2016-12-31
2708,3.0,,2.0,2016-12-31
7119,2.0,1.0,3.0,2016-12-31
2710,3.0,2.0,,2016-12-31
2711,1.0,4.0,3.0,2016-12-31
2712,2.0,1.0,2.0,2016-12-31
2713,3.0,4.0,3.0,2016-12-31
